Title,Rating,Popular,SalesPerWeek,Price,ReqSpec,Overall
Hot Shots Golf 3,Average,Yes,16,25,Low,Bad
Call of Duty: Finest Hour,Low,Yes,21,16,Low,Bad
Zumba Fitness 2,Average,Yes,44,28,Low,Good
Syphon Filter,Average,Yes,40,23,Medium,Good
Imagine: Babyz,High,No,28,36,Medium,Good
Colin McRae Rally,Low,Yes,40,29,Low,Bad
Call of Duty: Ghosts,High,Yes,18,19,Low,Good
Madden NFL 13,High,Yes,25,38,Low,Good
The Elder Scrolls III: Morrowind,High,No,27,34,Medium,Good
Mortal Kombat,High,No,45,33,Medium,Good
F-Zero,Average,Yes,28,27,Low,Good
Yoshi's Story,High,Yes,16,28,Low,Good
Command & Conquer: Red Alert,High,No,41,24,High,Good
Skylanders: Spyro's Adventure,Average,Yes,27,30,High,Good
FIFA 16,High,Yes,40,40,Low,Good
Assassin's Creed: Brotherhood,High,No,29,16,Low,Good
BioShock,Low,No,46,26,Low,Bad
Madden NFL 10,High,Yes,12,37,High,Good
Medal of Honor,Low,No,12,34,High,Bad
WWE SmackDown! vs. Raw,High,No,15,20,High,Bad
Metroid Prime,Average,No,34,21,High,Good
Finding Nemo,Average,No,34,25,Medium,Good
Myst,High,Yes,50,26,Medium,Good
Need for Speed: Hot Pursuit,High,No,39,14,Low,Good
Imagine: Fashion Designer,High,No,27,24,High,Good
WWE SmackDown! Here Comes the Pain,Average,No,45,13,Low,Good
Star Wars: The Force Unleashed,Average,Yes,27,12,High,Good
Yoshi's Island DS,Average,No,49,40,Low,Good
Hot Shots Golf,Average,No,29,21,Medium,Good
Killzone 3,High,No,18,24,Low,Bad
A Bug's Life,Low,No,29,29,Medium,Bad
WWF SmackDown! Just Bring It,Low,Yes,11,14,Medium,Bad
Dragon Quest V: Tenkuu no Hanayome,High,Yes,43,13,Medium,Good
Mortal Kombat Trilogy,Average,No,28,21,Medium,Good
Battlefield 3,High,Yes,16,17,High,Good
NBA Street,High,Yes,31,13,High,Good
Professor Layton and the Last Specter,Average,No,14,36,High,Bad
Monster Hunter Tri,Low,Yes,18,26,Medium,Bad
Jak II,Average,No,12,11,Low,Bad
inFAMOUS: Second Son,Average,Yes,27,38,Medium,Good
Ratchet & Clank: Going Commando,High,No,40,37,Medium,Good
Tekken 6,High,Yes,29,36,High,Good
The Sims,Average,Yes,42,21,High,Good
Sonic and the Secret Rings,Low,No,49,27,Low,Bad
Saints Row: The Third,Average,No,15,18,Low,Bad
Missile Command,High,No,25,33,Medium,Good
Mario Paint,Low,Yes,44,32,Medium,Bad
Assassin's Creed IV: Black Flag,High,No,49,17,High,Good
Pokémon Stadium 2,Average,Yes,10,24,High,Bad
Metroid,Low,No,13,11,High,Bad
L.A. Noire,Average,No,47,26,Low,Good
Call of Duty 3,Average,Yes,44,39,Medium,Good
The Legend of Zelda: A Link to the Past,Average,No,18,10,Medium,Bad
Onimusha: Warlords,High,No,37,33,Medium,Good
Mortal Kombat X,Average,No,24,32,Medium,Good
Mario Party,Low,No,25,32,Low,Bad
Madden NFL 12,High,Yes,27,25,High,Good
LEGO Star Wars II: The Original Trilogy,High,No,14,38,Medium,Bad
Madden NFL 11,High,Yes,43,20,High,Good
Mario vs. Donkey Kong: Mini-Land Mayhem!,High,Yes,42,27,High,Good
Skate 3,Low,Yes,12,21,High,Bad
Burnout 3: Takedown,High,No,23,33,High,Good
Yokai Watch 2 Shinuchi,High,Yes,26,27,Medium,Good
Need for Speed: Shift,High,No,22,18,Low,Good
Final Fantasy XIII-2,High,No,19,11,Low,Bad
Mortal Kombat,High,Yes,48,18,High,Good
Call Of Duty 2: Big Red One,Average,No,29,34,High,Good
Guitar Hero: World Tour,Average,Yes,17,12,High,Bad
Medal of Honor,High,No,43,29,High,Good
Fable,High,No,42,19,High,Good
Hannah Montana,Average,Yes,34,14,Medium,Good
Tom Clancy's Splinter Cell,High,No,34,20,Low,Good
Skylanders Giants,Average,Yes,34,32,Low,Good
Medal of Honor Heroes,Average,Yes,39,39,Medium,Good
Super Mario Bros.: The Lost Levels,High,Yes,46,35,Low,Good
Star Wars: Shadows of the Empire,Average,Yes,20,40,Medium,Bad
LEGO Star Wars: The Complete Saga,Average,Yes,15,31,Low,Bad
Midnight Club: Street Racing,Average,Yes,35,16,Low,Good
Pac-Man: Adventures in Time,High,Yes,15,20,Medium,Good
Halo Wars,Average,Yes,16,20,Low,Bad
God of War Collection,High,No,37,34,Low,Good
ESPN NFL 2K5,Average,No,20,21,High,Bad
Mario Strikers Charged,High,No,36,37,High,Good
Medal of Honor,High,Yes,31,31,Low,Good
FIFA Soccer 10,Average,Yes,19,38,High,Bad
NBA 2K12,Low,Yes,49,11,Low,Bad
Style Savvy,Average,No,28,10,High,Good
Harry Potter and the Chamber of Secrets,High,No,32,40,Medium,Good
Super Mario All-Stars: Limited Edition,Average,Yes,21,11,Medium,Good
Streets of Rage,Low,Yes,38,12,High,Bad
FIFA Soccer 09,Average,No,36,29,Low,Good
Ratchet & Clank Future: Tools of Destruction,Average,No,35,37,Low,Good
NBA Live 2005,Average,No,50,23,Medium,Good
LittleBigPlanet,Average,No,44,30,Medium,Good
Killzone: Shadow Fall,Average,Yes,39,30,Low,Good
Ghostbusters: The Video Game (DS Version),High,Yes,21,27,Medium,Good
Monster Hunter Freedom 2,Average,No,13,23,Low,Bad
WWE SmackDown vs. RAW 2007,High,Yes,34,18,Low,Good
Ratchet & Clank: Up Your Arsenal,Low,No,23,34,Medium,Bad
Art Academy,High,No,42,23,Medium,Good
Dragon Age: Origins,High,No,27,11,Medium,Good
Madden NFL 08,High,Yes,42,17,Low,Good
Sonic Adventure 2 Battle,High,Yes,37,28,High,Good
Dragon Warrior II,High,No,36,39,High,Good
Madden NFL 13,High,Yes,27,18,Medium,Good
Pokémon Colosseum,High,Yes,12,25,Medium,Good
Deca Sports,Average,Yes,31,13,Medium,Good
Madden NFL 09,Low,Yes,25,10,Medium,Bad
Space Invaders,High,No,34,28,Medium,Good
Crazy Taxi,Average,Yes,47,31,Medium,Good
Perfect Dark,High,No,21,31,High,Good
Game Party,High,No,13,38,Low,Bad
Dragon Warrior,High,Yes,11,22,Low,Good
Tomb Raider (2013),High,Yes,16,13,Low,Good
Marvel: Ultimate Alliance,Average,No,20,13,High,Bad
PES 2009: Pro Evolution Soccer,High,Yes,10,12,Medium,Good
Mario Party 2,Average,No,35,20,High,Good
Saints Row: The Third,Average,Yes,24,23,Medium,Good
Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,Average,Yes,22,20,Low,Good
LEGO Harry Potter: Years 1-4,Average,Yes,27,24,Medium,Good
Mortal Kombat: Deadly Alliance,High,No,11,24,Medium,Bad
Resistance 2,Average,Yes,45,28,High,Good
Pure,High,No,49,34,Low,Good
Tomb Raider: The Last Revelation,High,Yes,17,16,Low,Good
NBA 2K13,High,Yes,40,24,Medium,Good
Rock Band,Average,Yes,29,35,High,Good
NBA 2K14,High,No,26,37,Medium,Good
Mario Party 4,Average,Yes,17,28,Low,Bad
uDraw Studio,Low,No,16,33,High,Bad
Midnight Club: Los Angeles,Average,No,37,13,Medium,Good
Final Fantasy V,Average,Yes,31,25,High,Good
Final Fantasy Tactics,High,Yes,25,39,High,Good
Twisted Metal 2,High,No,22,30,Medium,Good
Halo: Combat Evolved Anniversary,High,Yes,48,19,High,Good
Need for Speed Carbon: Own the City,Low,Yes,22,19,High,Bad
The Sims: Bustin' Out,Low,No,34,11,Low,Bad
Riven: The Sequel to Myst,High,Yes,39,21,Medium,Good
Tom Clancy's Rainbow Six: Vegas 2,Average,Yes,13,17,Low,Bad
Sonic Adventure,High,No,32,24,Medium,Good
Ice Hockey,High,Yes,50,21,Low,Good
pro evolution soccer 2011,High,No,35,38,High,Good
Dragon Ball Z: Budokai 2,High,Yes,12,34,Medium,Good
ATV Offroad Fury,High,No,47,23,Medium,Good
Dino Crisis,High,Yes,29,17,Medium,Good
Minecraft,High,Yes,49,35,High,Good
Need for Speed: ProStreet,High,No,48,32,Medium,Good
Madden NFL 16,Average,No,12,17,High,Bad
Tetris Plus,High,No,50,37,Medium,Good
Pro Wrestling,Average,No,36,40,Low,Good
Theme Hospital,High,No,39,35,Low,Good
Frogger's Adventures: Temple of the Frog,Average,No,33,24,High,Good
Need for Speed (2015),High,No,30,32,Medium,Good
Zumba Fitness,High,No,25,27,High,Good
LEGO Indiana Jones: The Original Adventures,Average,Yes,20,17,High,Good
Monopoly,High,No,23,17,Medium,Good
Batman: Arkham Origins,Average,No,42,14,High,Good
Dead Island,High,Yes,31,14,Medium,Good
Guitar Hero,Average,No,28,12,Low,Good
LEGO Star Wars: The Complete Saga,Low,Yes,39,30,High,Bad
Kinect: Disneyland Adventures,High,No,34,15,Medium,Good
WCW/nWo Revenge,High,No,16,17,Low,Bad
Bloodborne,Low,Yes,10,32,Low,Bad
NBA 2K15,High,Yes,11,28,Medium,Good
Madden NFL 11,Low,No,43,39,High,Bad
Yu-Gi-Oh! The Duelists of the Roses,Low,No,13,24,Low,Bad
Madden NFL 08,High,Yes,26,28,High,Good
Half-Life 2,High,Yes,41,27,Medium,Good
The Incredibles,Average,Yes,12,21,High,Bad
Tony Hawk's Underground 2,High,Yes,36,13,High,Good
Madden NFL 10,High,Yes,19,35,Low,Good
Kinect Sports: Season Two,Average,No,45,20,High,Good
Kirby's Dream Land 2,Average,Yes,32,11,Low,Good
LEGO Harry Potter: Years 1-4,High,No,27,20,Medium,Good
Donkey Kong Land II,High,No,24,34,High,Good
Dragon Warrior Monsters,Average,No,15,24,Medium,Bad
Midnight Club: Los Angeles,High,No,32,25,Low,Good
Skylanders SWAP Force,Low,Yes,10,22,Low,Bad
WWE SmackDown vs Raw 2008,Average,No,16,29,High,Bad
My Fitness Coach,Average,No,30,11,Medium,Good
Resident Evil - Code: Veronica X,Average,Yes,11,34,Medium,Bad
The Sims 3,High,Yes,27,20,Medium,Good
The Legend of Zelda: Majora's Mask 3D,High,Yes,19,25,High,Good
NBA 2K16,High,Yes,41,16,Low,Good
Just Dance Kids,High,Yes,40,19,Low,Good
Mario Tennis,Average,Yes,18,27,Low,Bad
Grand Theft Auto,Low,Yes,33,32,Low,Bad
James Bond 007: Everything or Nothing,Low,No,16,33,Low,Bad
WarioWare Touched!,High,Yes,31,33,Medium,Good
Need For Speed: High Stakes,High,No,22,13,Low,Good
Chrono Trigger,Low,No,37,10,Medium,Bad
Cool Boarders 3,High,No,47,10,High,Good
LEGO Marvel Super Heroes,Low,No,37,29,Low,Bad
Guild Wars 2,High,Yes,40,38,Medium,Good
Pokemon Ranger: Shadows of Almia,Average,Yes,16,20,Low,Bad
Dead Island,High,Yes,47,37,High,Good
Tomb Raider II,Average,No,26,11,Low,Good
God of War: Ascension,Average,Yes,35,13,Low,Good
Need for Speed Underground 2,Low,Yes,47,26,Low,Bad
Pro Evolution Soccer 2010,Low,No,19,23,Low,Bad
Just Dance 2015,Average,Yes,11,26,High,Bad
Yokai Watch Busters,Low,Yes,36,12,High,Bad
Mario Bros.,High,Yes,14,28,Medium,Good
FIFA Soccer 09,High,No,13,36,High,Bad
Star Wars: The Force Unleashed,High,Yes,48,17,High,Good
Borderlands 2,Average,No,37,30,Medium,Good
TOCA Touring Car Championship,High,Yes,43,34,Medium,Good
Paper Mario: Sticker Star,Low,No,25,17,High,Bad
Sonic's Ultimate Genesis Collection,Low,Yes,23,19,Low,Bad
Super Monkey Ball: Banana Blitz,High,Yes,25,13,High,Good
Kirby: Nightmare in Dream Land,Low,Yes,14,28,Low,Bad
Wario Land 4,Low,No,49,37,Low,Bad
Guitar Hero III: Legends of Rock,High,No,38,14,Medium,Good
Call of Duty 3,Average,Yes,22,29,Medium,Good
Resident Evil 4,Average,No,15,12,Low,Bad
Minecraft,Average,Yes,13,19,High,Good
Onimusha 2: Samurai's Destiny,Low,No,12,37,Low,Bad
Cool Boarders 2,High,Yes,40,27,High,Good
Paper Mario: The Thousand-Year Door,High,No,19,30,Low,Bad
Madden NFL 12,High,No,28,35,Medium,Good
Monster Hunter Tri,High,No,17,13,Low,Bad
Dissidia: Final Fantasy,High,Yes,25,30,Medium,Good
Sonic Advance,Average,Yes,43,39,High,Good
Spyro: Season of Ice,High,Yes,17,15,Low,Good
Teenage Mutant Ninja Turtles II: The Arcade Game,High,No,40,18,Low,Good
LEGO Indiana Jones: The Original Adventures,High,Yes,47,12,High,Good
Dance Dance Revolution X2,High,Yes,14,29,Low,Good
New Super Luigi U,High,No,31,10,Medium,Good
Prince of Persia: The Sands of Time,Low,No,41,23,Low,Bad
Scribblenauts,High,Yes,38,13,Medium,Good
The Legend of Zelda: Link's Awakening DX,Low,Yes,45,10,Medium,Bad
Need for Speed: Hot Pursuit,Low,Yes,26,20,Low,Bad
BioShock 2,High,Yes,36,18,High,Good
Assassin's Creed IV: Black Flag,Average,Yes,37,28,Medium,Good
Devil May Cry 3: Dante's Awakening Special Edition,High,No,23,26,Low,Good
Rock Band 2,High,No,28,13,High,Good
Frogger,Low,Yes,20,36,Low,Bad
Guitar Hero II,Average,Yes,45,13,High,Good
Wario Land 3,Average,No,25,14,Medium,Good
Pro Yakyuu Family Stadium,Average,No,36,31,Medium,Good
Sonic Unleashed,Low,Yes,27,27,High,Bad
High School Musical: Makin' the Cut!,High,Yes,45,17,High,Good
Pro Evolution Soccer 2012,High,No,43,22,High,Good
Saints Row,High,No,14,25,High,Bad
Star Wars: Knights of the Old Republic,High,No,36,25,High,Good
Kirby's Pinball Land,Average,Yes,27,17,Medium,Good
Donkey Kong Country,Average,Yes,45,19,Low,Good
Hitman: Absolution,Low,No,41,22,Medium,Bad
Yu-Gi-Oh: Duel Monsters 4,High,Yes,48,11,Medium,Good
ATV Offroad Fury 2,Average,Yes,27,33,Low,Good
Forza Motorsport 5,Average,No,27,27,Medium,Good
Madden NFL 25,Average,No,34,14,Low,Good
Pokemon Ranger,Average,No,47,21,Medium,Good
Mario & Luigi: Superstar Saga,High,No,15,36,Medium,Bad
Final Fantasy XIII,High,No,31,38,Medium,Good
Star Wars: Rogue Squadron,Average,No,16,14,High,Bad
Tennis,High,No,18,10,Medium,Bad
The Sims: House Party,High,Yes,17,40,Medium,Good
Your Shape featuring Jenny McCarthy,Low,Yes,34,35,Medium,Bad
Syphon Filter 2,High,No,41,18,High,Good
Tom Clancy's Rainbow Six: Siege,High,Yes,29,11,Medium,Good
Volleyball,Low,No,47,39,High,Bad
FIFA 15,Average,Yes,49,26,Medium,Good
Call of Duty: Roads to Victory,Average,No,44,16,High,Good
Super Mario RPG: Legend of the Seven Stars,High,Yes,18,26,Medium,Good
Mahjong,Average,Yes,31,34,High,Good
R.C. Pro-Am,High,Yes,29,22,Medium,Good
SimCity 2000,High,Yes,17,28,High,Good
Demon Attack,High,No,10,27,Medium,Bad
Dance Dance Revolution Extreme,Average,Yes,20,14,High,Good
Tetris DS,Low,No,43,33,Low,Bad
Final Fantasy Tactics Advance,High,No,35,22,Low,Good
Far Cry: Primal,Low,No,43,33,High,Bad
Toy Story 3: The Video Game,Low,Yes,12,37,High,Bad
Final Fantasy III,Average,No,18,33,Medium,Bad
Kirby's Epic Yarn,Average,Yes,48,24,Medium,Good
Project Gotham Racing,High,No,42,17,Low,Good
Golf,High,No,45,30,Medium,Good
NBA 2K12,High,No,32,37,Low,Good
Borderlands,Average,No,33,19,Medium,Good
Tony Hawk's Pro Skater,High,No,44,35,Medium,Good
PES 2009: Pro Evolution Soccer,High,No,17,29,Low,Bad
Need for Speed: Hot Pursuit 2,High,Yes,21,20,Medium,Good
Mario Sports Mix,High,No,50,24,Medium,Good
Rock Band,Average,Yes,27,22,Medium,Good
Dynasty Warriors 4,Average,No,45,31,Medium,Good
Mortal Kombat,High,Yes,25,39,High,Good
Parasite Eve,Average,No,46,12,High,Good
Scooby-Doo! Night of 100 Frights,High,No,50,10,Low,Good
Project Gotham Racing (JP weekly sales),High,Yes,13,38,Low,Good
Need for Speed: Most Wanted 5-1-0,High,Yes,34,31,Low,Good
Portal 2,High,Yes,35,26,High,Good
Devil May Cry 3: Dante's Awakening,High,Yes,43,17,Medium,Good
Derby Stallion,High,No,32,38,Medium,Good
Dead Rising,High,No,48,18,Low,Good
Finding Nemo,High,No,18,28,Medium,Bad
NBA 2K11,High,Yes,24,19,Medium,Good
Wipeout: The Game,Low,Yes,27,12,Low,Bad
The Sims 2: Pets,Average,No,16,36,Low,Bad
Battlefield: Hardline,High,Yes,30,21,Low,Good
Metal Gear Solid: Peace Walker,High,Yes,36,31,High,Good
World of Warcraft: Cataclysm,High,No,33,19,Low,Good
Tetris Worlds,Average,No,33,16,High,Good
Need For Speed: Undercover,Average,No,11,27,Medium,Bad
Dance Dance Revolution: Hottest Party,Average,Yes,33,26,High,Good
Mario Party 5,Average,Yes,17,28,High,Bad
Ghostbusters: The Video Game (DS Version),Average,Yes,44,24,Low,Good
Sim Theme Park,Low,Yes,20,21,Medium,Bad
Warcraft: Orcs & Humans,Average,Yes,22,30,Low,Good
Skate 3,High,No,29,35,Medium,Good
Spec Ops: Airborne Commando,Average,Yes,43,10,High,Good
Kingdom Hearts: Birth by Sleep,High,No,44,40,Medium,Good
UFC 2009 Undisputed,Low,No,19,11,High,Bad
Dark Souls,High,No,22,37,High,Good
Yu-Gi-Oh! The Eternal Duelist Soul,Average,Yes,20,18,Low,Bad
Need for Speed: ProStreet,High,No,11,38,High,Bad
The Sims 3,High,No,33,19,High,Good
Tom Clancy's Splinter Cell: Conviction,Average,Yes,15,22,Medium,Good
Pokemon Mystery Dungeon: Red/Blue Rescue Team,High,Yes,35,27,High,Good
The Incredibles,High,No,39,34,Medium,Good
R4: Ridge Racer Type 4,High,No,19,37,Medium,Bad
SoulCalibur II,High,No,27,40,Low,Good
Mario & Luigi: Dream Team,High,No,28,28,Medium,Good
Need for Speed: ProStreet,Average,No,36,26,Low,Good
Carnival Games,Average,Yes,31,17,Medium,Good
NBA 2K14,Average,Yes,12,29,Low,Bad
Pokémon Mystery Dungeon: Blue Rescue Team,Average,No,41,25,Low,Good
Sonic Mega Collection,Average,No,36,14,High,Good
Diablo III,Low,Yes,49,21,High,Bad
NBA Jam,Low,No,48,34,Medium,Bad
PGR4 - Project Gotham Racing 4,Average,Yes,33,29,Low,Good
Kingdom Hearts 358/2 Days,High,No,21,32,Low,Good
Dance Central 2,Average,No,47,18,Medium,Good
Rayman Raving Rabbids: TV Party,High,No,16,27,Medium,Bad
SOCOM: U.S. Navy SEALs: Combined Assault,Average,No,22,25,Low,Good
Peter Jackson's King Kong: The Official Game of the Movie,High,No,37,28,Low,Good
Donkey Kong Country,High,Yes,16,37,High,Good
Need for Speed: The Run,High,Yes,22,20,Low,Good
Madden NFL 15,Low,Yes,13,23,Medium,Bad
1080°: TenEighty Snowboarding,High,No,22,33,High,Good
Just Dance 3,Low,Yes,12,36,Low,Bad
NBA Live 2004,Average,Yes,42,37,Low,Good
Dead Space,High,No,27,23,High,Good
Call of Duty 2,High,Yes,34,38,High,Good
Madden NFL 15,High,Yes,27,32,Low,Good
Forza Horizon,High,Yes,16,10,Medium,Good
TouchMaster,Low,Yes,39,34,Low,Bad
Tom Clancy's The Division,High,No,17,39,High,Bad
LEGO Marvel Super Heroes,High,Yes,37,38,Medium,Good
Fire Emblem: Awakening,High,No,50,15,Low,Good
DriveClub,High,Yes,15,34,Low,Good
Super Street Fighter II,High,Yes,17,22,High,Good
Mortal Kombat vs. DC Universe,Average,Yes,20,40,Medium,Bad
Tenchu: Stealth Assassins,High,No,35,29,Medium,Good
Tennis,Average,No,32,10,Low,Good
Harry Potter and the Chamber of Secrets,Low,Yes,50,32,High,Bad
Harry Potter and the Chamber of Secrets,Average,No,41,36,High,Good
SimCity,High,No,15,16,High,Bad
Battlefield 4,Low,No,25,21,High,Bad
Resident Evil 6,High,Yes,28,13,Medium,Good
Dragon Age: Inquisition,High,No,11,27,High,Bad
Sonic Classic Collection,Low,No,13,25,Low,Bad
Spyro: Enter the Dragonfly,Average,Yes,41,35,High,Good
Call of Duty: World at War,Average,No,28,33,Low,Good
Devil May Cry 2,High,Yes,18,38,High,Good
Burnout Paradise,High,No,35,24,Low,Good
E.T.: The Extra Terrestrial,Low,Yes,24,23,Medium,Bad
BioShock Infinite,High,Yes,15,26,High,Good
Hot Shots Golf: Open Tee,Low,Yes,23,13,Medium,Bad
Rad Racer,Low,No,29,18,Medium,Bad
Soccer,Average,No,45,25,Medium,Good
Kirby Squeak Squad,High,Yes,35,15,Medium,Good
Tom Clancy's Rainbow Six: Vegas,High,Yes,21,12,Medium,Good
Destiny,Average,Yes,43,17,Low,Good
Crash Nitro Kart,Average,No,41,36,Low,Good
Grand Theft Auto: San Andreas,Low,No,11,29,Low,Bad
Star Wars: Dark Forces,Average,Yes,28,32,Low,Good
NBA Street Vol. 2,Average,Yes,20,16,Low,Bad
Def Jam Vendetta,Average,No,34,25,Medium,Good
FIFA Soccer 09,High,Yes,38,35,Medium,Good
Who wants to be a millionaire,High,No,42,27,Medium,Good
Scooby Doo and the Cyber Chase,Average,No,34,22,Medium,Good
Alleyway,Low,Yes,27,33,High,Bad
Dragon Ball Z: Budokai 3,High,No,47,31,Medium,Good
Jet Moto 2,High,Yes,27,23,High,Good
Tom Clancy's Ghost Recon,Low,Yes,18,19,Medium,Bad
X-Men Legends,Low,Yes,45,17,Low,Bad
Batman: Arkham Origins,High,No,15,39,Medium,Bad
Guitar Hero: World Tour,High,Yes,26,29,Medium,Good
Mortal Kombat II,High,Yes,12,33,High,Good
Virtua Fighter 2,Low,No,42,38,Low,Bad
Tetris DX,High,No,29,25,Medium,Good
Mortal Kombat vs. DC Universe,High,No,41,18,Medium,Good
Watch Dogs,High,No,48,16,Low,Good
Mario Super Sluggers,High,No,29,31,Medium,Good
Tomb Raider (2013),Average,Yes,22,23,Low,Good
The Legend of Zelda: Oracle of Ages,High,Yes,22,26,Low,Good
Need for Speed: Shift,Low,Yes,18,25,Low,Bad
Monopoly,High,No,42,13,Low,Good
Red Faction,High,No,34,28,High,Good
The Sims: Makin' Magic,Average,No,45,12,Medium,Good
MX Unleashed,Low,Yes,38,17,Low,Bad
PaRappa The Rapper,High,No,32,35,Low,Good
Toy Story Mania!,High,Yes,39,21,High,Good
Mario Party 3,High,No,17,16,Medium,Bad
Star Wars: The Force Unleashed,High,No,46,28,Medium,Good
Game Party 2,High,Yes,46,35,High,Good
Destiny: The Taken King,Average,Yes,23,26,Medium,Good
LEGO Star Wars III: The Clone Wars,Average,Yes,40,33,High,Good
Star Wars Rogue Leader: Rogue Squadron II,Average,No,11,14,Low,Bad
Max Payne 3,High,Yes,25,24,Medium,Good
Need for Speed Rivals,Low,No,46,21,Low,Bad
Madden NFL 09,High,Yes,41,35,High,Good
Yokai Watch,High,Yes,24,26,High,Good
Ratchet & Clank Future: A Crack in Time,Average,Yes,16,17,Medium,Bad
Yu-Gi-Oh! Forbidden Memories,Low,Yes,40,15,Medium,Bad
Mortal Kombat: Deception,Low,No,34,22,High,Bad
Hot Shots Golf 2,High,No,19,35,High,Bad
Medal of Honor: European Assault (All Region sales),High,No,50,35,Low,Good
WCW Nitro,Average,No,18,29,High,Bad
High School Musical: Sing It!,High,No,26,34,Medium,Good
Star Fox Adventures,High,Yes,41,20,Low,Good
FIFA 2000,High,Yes,25,29,Low,Good
Dynasty Warriors 3,High,No,22,38,Medium,Good
Donkey Kong Country Returns,Average,Yes,25,13,Medium,Good
The Legend of Zelda: Oracle of Seasons,Average,Yes,43,10,Low,Good
Madden NFL 06,High,No,21,32,Low,Good
Shrek 2,Average,No,30,22,High,Good
The Legend of Dragoon,High,No,16,37,High,Bad
Turok 2: Seeds of Evil,High,Yes,30,13,Medium,Good
SingStar,High,Yes,42,29,Low,Good
LittleBigPlanet 3,High,No,39,13,High,Good
NBA Live 2002,High,Yes,24,10,High,Good
Phineas and Ferb,High,Yes,45,21,High,Good
Chrono Cross,Low,No,32,28,High,Bad
GoldenEye 007 (2010),High,Yes,22,39,Low,Good
Mario Party: Island Tour,High,No,43,14,Low,Good
Jak 3,High,Yes,23,22,High,Good
Rayman Raving Rabbids 2,High,No,30,18,Low,Good
Kingdom Hearts: Chain of Memories,Low,Yes,34,40,Medium,Bad
Pinball,High,Yes,41,28,High,Good
inFAMOUS 2,Low,No,22,27,Low,Bad
Gran Turismo Concept 2001 Tokyo,Low,No,29,21,High,Bad
Demon's Souls,Average,Yes,36,32,High,Good
NCAA Football 06,High,Yes,32,23,High,Good
"Hey You, Pikachu!",High,Yes,29,38,Low,Good
2 Games in 1: Sonic Advance & ChuChu Rocket!,Average,Yes,25,36,Medium,Good
World of Warcraft: Mists of Pandaria,Average,No,34,15,Low,Good
Jet Moto,High,Yes,35,21,Medium,Good
Just Cause 3,Average,No,27,32,Low,Good
Secret of Mana,High,Yes,21,39,High,Good
The Orange Box,High,Yes,13,17,Low,Good
Air Combat,Low,No,11,31,Medium,Bad
Kirby: Triple Deluxe,Average,Yes,17,37,Medium,Bad
Sonic & Knuckles,High,Yes,50,36,High,Good
Namco Museum,High,Yes,36,14,Medium,Good
The Sims: Hot Date,Average,No,38,40,Low,Good
Metroid Prime 3: Corruption,Low,No,49,21,High,Bad
Dragon Quest VI: Realms of Revelation,Average,Yes,21,27,Low,Good
The Evil Within,High,Yes,27,33,Low,Good
DDRMAX2: Dance Dance Revolution,Average,Yes,22,28,High,Good
Crazy Taxi,Average,Yes,50,10,Medium,Good
