GameId,GameName,PlatformId,ReleaseYear,GenreId,GamePublisher
453,World Class Track Meet,2,1986.0,1,Namco Bandai Games
454,Borderlands 2,5,2012.0,7,Take-Two Interactive
455,The Legend of Zelda: A Link Between Worlds,10,2013.0,9,Nintendo
456,Donkey Kong,3,1994.0,2,Nintendo
457,The Sims: Vacation,15,2002.0,8,Electronic Arts
458,Mass Effect 3,5,2012.0,4,Electronic Arts
459,Kung Fu Panda,5,2008.0,9,Activision
460,Far Cry 3,5,2012.0,7,Ubisoft
461,Epic Mickey,1,2010.0,2,Disney Interactive Studios
462,Saints Row 2,5,2008.0,9,THQ
463,Rayman,13,1995.0,2,Ubisoft
464,Killzone 2,6,2009.0,7,Sony Computer Entertainment
465,Tom Clancy's Splinter Cell,14,2002.0,9,Ubisoft
466,Mike Tyson's Punch-Out!!,2,1987.0,10,Nintendo
467,WWE SmackDown! Shut Your Mouth,7,2002.0,1,THQ
468,Gears of War: Ultimate Edition,18,2015.0,7,Microsoft Game Studios
469,NBA 2K13,5,2012.0,1,Take-Two Interactive
470,Dragon Ball Z: Budokai Tenkaichi 3,7,2007.0,10,Atari
471,wwe Smackdown vs. Raw 2006,7,,10,
472,Middle-Earth: Shadow of Mordor,11,2014.0,9,Warner Bros. Interactive Entertainment
473,Star Fox,8,1993.0,7,Nintendo
474,The Sims: Livin Large,15,2000.0,6,Electronic Arts
475,World Soccer Winning Eleven 6 International,7,2002.0,1,Konami Digital Entertainment
476,Devil May Cry,7,2001.0,9,Capcom
477,Animal Crossing: Happy Home Designer,10,2015.0,8,Nintendo
478,Battlefield: Bad Company 2,6,2010.0,7,Electronic Arts
479,The Sims 4,15,2014.0,8,Electronic Arts
480,Star Wars: The Old Republic,15,2011.0,4,Electronic Arts
481,Sonic Heroes,7,2003.0,2,Sega
482,Kirby Super Star Ultra,4,2008.0,2,Nintendo
483,Hitman 2: Silent Assassin,7,2002.0,9,Eidos Interactive
484,Street Fighter IV,5,2009.0,10,Capcom
485,Wave Race 64,12,1996.0,3,Nintendo
486,SOCOM II: U.S. Navy SEALs,7,2003.0,7,Sony Computer Entertainment
487,WWE SmackDown! vs. RAW 2006,7,2005.0,10,THQ
488,inFAMOUS,6,2009.0,9,Sony Computer Entertainment
489,Pac-Man Collection,9,2001.0,5,Atari
490,Mass Effect,5,2007.0,4,Microsoft Game Studios
491,WarioWare: Smooth Moves,1,2006.0,5,Nintendo
492,Cooking Mama: Cook Off,1,2007.0,8,505 Games
493,Super Mario World 2: Yoshi's Island,9,2002.0,2,Nintendo
494,FIFA 14,11,2013.0,1,Electronic Arts
495,Titanfall,18,2014.0,7,Electronic Arts
496,Sonic Mega Collection Plus,7,2004.0,6,Sega
497,Sega Superstars Tennis,5,2008.0,1,Sega
498,World Soccer Winning Eleven 7 International,7,2003.0,1,Konami Digital Entertainment
499,Need for Speed: Most Wanted,6,2012.0,3,Electronic Arts
500,Hot Shots Golf 3,7,2001.0,1,Sony Computer Entertainment
501,Call of Duty: Finest Hour,7,2004.0,7,Activision
502,Zumba Fitness 2,1,2011.0,1,Majesco Entertainment
503,Syphon Filter,13,1999.0,7,Sony Computer Entertainment
504,Imagine: Babyz,4,2007.0,8,Ubisoft
505,Colin McRae Rally,13,1998.0,3,Codemasters
506,Call of Duty: Ghosts,18,2013.0,7,Activision
507,Madden NFL 13,5,2012.0,1,Electronic Arts
508,The Elder Scrolls III: Morrowind,14,2002.0,4,Ubisoft
509,Mortal Kombat,6,2011.0,10,Warner Bros. Interactive Entertainment
510,F-Zero,8,1990.0,3,Nintendo
511,Yoshi's Story,12,1997.0,2,Nintendo
512,Command & Conquer: Red Alert,15,1996.0,12,Virgin Interactive
513,Skylanders: Spyro's Adventure,1,2011.0,9,Activision
514,FIFA 16,6,2015.0,1,Electronic Arts
515,Assassin's Creed: Brotherhood,6,2010.0,9,Ubisoft
516,BioShock,5,2007.0,7,Take-Two Interactive
517,Madden NFL 10,5,2009.0,1,Electronic Arts
518,Medal of Honor,6,2010.0,7,Electronic Arts
519,WWE SmackDown! vs. Raw,7,2002.0,10,THQ
520,Metroid Prime,19,2002.0,7,Nintendo
521,Finding Nemo,9,2003.0,9,THQ
522,Myst,15,1994.0,11,Red Orb
523,Need for Speed: Hot Pursuit,6,2010.0,3,Electronic Arts
524,Imagine: Fashion Designer,4,2007.0,8,Ubisoft
525,WWE SmackDown! Here Comes the Pain,7,2003.0,10,THQ
526,Star Wars: The Force Unleashed,5,2008.0,9,LucasArts
527,Yoshi's Island DS,4,2006.0,2,Nintendo
528,Hot Shots Golf,13,1997.0,1,Sony Computer Entertainment
529,Killzone 3,6,2011.0,7,Sony Computer Entertainment
530,A Bug's Life,13,1998.0,2,Sony Computer Entertainment
531,WWF SmackDown! Just Bring It,7,2001.0,10,THQ
532,Dragon Quest V: Tenkuu no Hanayome,8,1992.0,4,Enix Corporation
533,Mortal Kombat Trilogy,13,1996.0,10,GT Interactive
534,Battlefield 3,15,2011.0,7,Electronic Arts
535,NBA Street,7,2001.0,1,Electronic Arts
536,Professor Layton and the Last Specter,4,2009.0,5,Nintendo
537,Monster Hunter Tri,10,2011.0,4,Nintendo
538,Jak II,7,2003.0,2,Sony Computer Entertainment
539,inFAMOUS: Second Son,11,2014.0,9,Sony Computer Entertainment
540,Ratchet & Clank: Going Commando,7,2003.0,2,Sony Computer Entertainment
541,Tekken 6,6,2009.0,10,Namco Bandai Games
542,The Sims,7,2003.0,8,Electronic Arts
543,Sonic and the Secret Rings,1,2007.0,2,Sega
544,Saints Row: The Third,5,2011.0,9,THQ
545,Missile Command,16,1980.0,7,Atari
546,Mario Paint,8,1992.0,6,Nintendo
547,Assassin's Creed IV: Black Flag,11,2013.0,9,Ubisoft
548,Pokémon Stadium 2,12,2000.0,12,Nintendo
549,Metroid,2,1986.0,9,Nintendo
550,L.A. Noire,5,2011.0,11,Take-Two Interactive
551,Call of Duty 3,5,2006.0,7,Activision
552,The Legend of Zelda: A Link to the Past,9,2002.0,9,Nintendo
553,Onimusha: Warlords,7,2001.0,9,Virgin Interactive
554,Mortal Kombat X,11,2015.0,10,Warner Bros. Interactive Entertainment
555,Mario Party,12,1998.0,6,Nintendo
556,Madden NFL 12,5,2011.0,1,Electronic Arts
557,LEGO Star Wars II: The Original Trilogy,7,2006.0,9,LucasArts
558,Madden NFL 11,5,2010.0,1,Electronic Arts
559,Mario vs. Donkey Kong: Mini-Land Mayhem!,4,2010.0,5,Nintendo
560,Skate 3,5,2010.0,1,Electronic Arts
561,Burnout 3: Takedown,7,2004.0,3,Electronic Arts
562,Yokai Watch 2 Shinuchi,10,2014.0,4,Level 5
563,Need for Speed: Shift,6,2009.0,3,Electronic Arts
564,Final Fantasy XIII-2,6,2011.0,4,Square Enix
565,Mortal Kombat,21,1992.0,10,Arena Entertainment
566,Call Of Duty 2: Big Red One,7,2005.0,7,Activision
567,Guitar Hero: World Tour,5,2008.0,6,Activision
568,Medal of Honor,13,1998.0,7,Electronic Arts
569,Fable,14,2004.0,4,Microsoft Game Studios
570,Hannah Montana,4,2006.0,9,Disney Interactive Studios
571,Tom Clancy's Splinter Cell,7,2003.0,9,Ubisoft
572,Skylanders Giants,1,2012.0,9,Activision
573,Medal of Honor Heroes,17,2006.0,7,Electronic Arts
574,Super Mario Bros.: The Lost Levels,2,1986.0,2,Nintendo
575,Star Wars: Shadows of the Empire,12,1996.0,9,Nintendo
576,LEGO Star Wars: The Complete Saga,5,2007.0,9,LucasArts
577,Midnight Club: Street Racing,7,2000.0,3,Take-Two Interactive
578,Pac-Man: Adventures in Time,17,2006.0,10,Sony Computer Entertainment
579,Halo Wars,5,2009.0,12,Microsoft Game Studios
580,God of War Collection,6,2009.0,9,Sony Computer Entertainment
581,ESPN NFL 2K5,7,2004.0,1,Sega
582,Mario Strikers Charged,1,2007.0,1,Nintendo
583,Medal of Honor,5,2010.0,7,Electronic Arts
584,FIFA Soccer 10,5,2009.0,1,Electronic Arts
585,NBA 2K12,5,2011.0,1,Take-Two Interactive
586,Style Savvy,4,2008.0,8,Nintendo
587,Harry Potter and the Chamber of Secrets,7,2002.0,9,Electronic Arts
588,Super Mario All-Stars: Limited Edition,1,2010.0,2,Nintendo
589,Streets of Rage,21,1990.0,9,Sega
590,FIFA Soccer 09,6,2008.0,1,Electronic Arts
591,Ratchet & Clank Future: Tools of Destruction,6,2007.0,2,Sony Computer Entertainment
592,NBA Live 2005,7,2004.0,1,Electronic Arts
593,LittleBigPlanet,17,2009.0,2,Sony Computer Entertainment
594,Killzone: Shadow Fall,11,2013.0,7,Sony Computer Entertainment
595,Ghostbusters: The Video Game (DS Version),5,2009.0,9,Take-Two Interactive
596,Monster Hunter Freedom 2,17,2007.0,4,Capcom
597,WWE SmackDown vs. RAW 2007,7,2006.0,10,THQ
598,Ratchet & Clank: Up Your Arsenal,7,2004.0,2,Sony Computer Entertainment
599,Art Academy,4,2010.0,6,Nintendo
600,Dragon Age: Origins,5,2009.0,4,Electronic Arts
601,Madden NFL 08,7,2007.0,1,Electronic Arts
602,Sonic Adventure 2 Battle,19,2001.0,2,Sega
603,Dragon Warrior II,2,1987.0,4,Enix Corporation
604,Madden NFL 13,6,2012.0,1,Electronic Arts
605,Pokémon Colosseum,19,2003.0,4,Nintendo
606,Deca Sports,1,2008.0,1,Konami Digital Entertainment
607,Madden NFL 09,5,2008.0,1,Electronic Arts
608,Space Invaders,16,,7,Atari
609,Crazy Taxi,7,2001.0,3,Acclaim Entertainment
610,Perfect Dark,12,2000.0,9,Nintendo
611,Game Party,1,2007.0,6,Midway Games
612,Dragon Warrior,2,1986.0,4,Capcom
613,Tomb Raider (2013),6,2013.0,9,Square Enix
614,Marvel: Ultimate Alliance,5,2006.0,4,Activision
615,PES 2009: Pro Evolution Soccer,7,2008.0,1,Konami Digital Entertainment
616,Mario Party 2,12,1999.0,6,Nintendo
617,Saints Row: The Third,6,2011.0,9,THQ
618,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,14,2003.0,9,Take-Two Interactive
619,LEGO Harry Potter: Years 1-4,1,2010.0,9,Warner Bros. Interactive Entertainment
620,Mortal Kombat: Deadly Alliance,7,2002.0,10,Midway Games
621,Resistance 2,6,2008.0,7,Sony Computer Entertainment
622,Pure,5,2008.0,3,Disney Interactive Studios
623,Tomb Raider: The Last Revelation,13,1998.0,9,Eidos Interactive
624,NBA 2K13,6,2012.0,1,Take-Two Interactive
625,Rock Band,5,,6,Electronic Arts
626,NBA 2K14,5,2013.0,1,Take-Two Interactive
627,Mario Party 4,19,2002.0,6,Nintendo
628,uDraw Studio,1,2010.0,6,THQ
629,Midnight Club: Los Angeles,6,2008.0,3,Take-Two Interactive
630,Final Fantasy V,8,1992.0,4,SquareSoft
631,Final Fantasy Tactics,13,1997.0,4,SquareSoft
632,Twisted Metal 2,13,1996.0,3,Sony Computer Entertainment
633,Halo: Combat Evolved Anniversary,5,2011.0,7,Microsoft Game Studios
634,Need for Speed Carbon: Own the City,17,2006.0,3,Electronic Arts
635,The Sims: Bustin' Out,7,2003.0,8,Electronic Arts
636,Riven: The Sequel to Myst,15,1997.0,11,Red Orb
637,Tom Clancy's Rainbow Six: Vegas 2,5,2008.0,7,Ubisoft
638,Sonic Adventure,22,1998.0,2,Sega
639,Ice Hockey,2,1988.0,1,Nintendo
640,pro evolution soccer 2011,6,2010.0,1,Konami Digital Entertainment
641,Dragon Ball Z: Budokai 2,7,2003.0,10,Atari
642,ATV Offroad Fury,7,2001.0,3,Sony Computer Entertainment
643,Dino Crisis,13,1998.0,9,Capcom
644,Minecraft,18,2014.0,6,Microsoft Game Studios
645,Need for Speed: ProStreet,7,2007.0,3,Electronic Arts
646,Madden NFL 16,18,2015.0,1,Electronic Arts
647,Tetris Plus,13,1996.0,5,JVC
648,Pro Wrestling,2,1987.0,10,Nintendo
649,Theme Hospital,15,1997.0,12,Electronic Arts
650,Frogger's Adventures: Temple of the Frog,9,,11,Konami Digital Entertainment
651,Need for Speed (2015),11,2015.0,3,Electronic Arts
652,Zumba Fitness,5,2010.0,1,505 Games
653,LEGO Indiana Jones: The Original Adventures,1,,9,LucasArts
655,Monopoly,15,1994.0,6,Hasbro Interactive
656,Batman: Arkham Origins,6,2013.0,9,Warner Bros. Interactive Entertainment
657,Dead Island,5,2011.0,9,Deep Silver
658,Guitar Hero,7,2005.0,6,RedOctane
659,LEGO Star Wars: The Complete Saga,6,2007.0,9,LucasArts
660,Kinect: Disneyland Adventures,5,2011.0,6,Microsoft Game Studios
661,WCW/nWo Revenge,12,1998.0,10,THQ
662,Bloodborne,11,2015.0,9,Sony Computer Entertainment
663,NBA 2K15,11,2014.0,1,Take-Two Interactive
664,Madden NFL 11,6,2010.0,1,Electronic Arts
665,Yu-Gi-Oh! The Duelists of the Roses,7,2001.0,6,Konami Digital Entertainment
666,Madden NFL 08,5,2007.0,1,Electronic Arts
667,Half-Life 2,15,2004.0,7,Vivendi Games
668,The Incredibles,7,2004.0,9,THQ
669,Tony Hawk's Underground 2,7,2004.0,1,Activision
670,Madden NFL 10,6,2009.0,1,Electronic Arts
671,Kinect Sports: Season Two,5,2011.0,1,Microsoft Game Studios
672,Kirby's Dream Land 2,3,1995.0,2,Nintendo
673,LEGO Harry Potter: Years 1-4,4,2010.0,9,Warner Bros. Interactive Entertainment
674,Donkey Kong Land II,3,1996.0,2,Nintendo
675,Dragon Warrior Monsters,3,1998.0,4,Eidos Interactive
676,Midnight Club: Los Angeles,5,2008.0,3,Take-Two Interactive
677,Skylanders SWAP Force,1,2013.0,2,Activision
678,WWE SmackDown vs Raw 2008,7,2007.0,10,THQ
679,My Fitness Coach,1,2008.0,1,Ubisoft
680,Resident Evil - Code: Veronica X,7,2001.0,9,Capcom
681,The Sims 3,5,2010.0,8,Electronic Arts
682,The Legend of Zelda: Majora's Mask 3D,10,2015.0,9,Nintendo
683,NBA 2K16,18,2015.0,1,Take-Two Interactive
684,Just Dance Kids,1,2010.0,6,Ubisoft
685,Mario Tennis,12,2000.0,1,Nintendo
686,Grand Theft Auto,13,1997.0,9,Take-Two Interactive
687,James Bond 007: Everything or Nothing,7,2004.0,7,Electronic Arts
688,WarioWare Touched!,4,2004.0,5,Nintendo
689,Need For Speed: High Stakes,13,1999.0,3,Electronic Arts
690,Chrono Trigger,8,1995.0,4,SquareSoft
691,Cool Boarders 3,13,1998.0,1,989 Studios
692,LEGO Marvel Super Heroes,5,2013.0,9,Warner Bros. Interactive Entertainment
693,Guild Wars 2,15,2012.0,9,NCSoft
694,Pokemon Ranger: Shadows of Almia,4,2008.0,4,Nintendo
695,Dead Island,6,2011.0,9,Deep Silver
696,Tomb Raider II,15,1997.0,9,Eidos Interactive
697,God of War: Ascension,6,2013.0,9,Sony Computer Entertainment
698,Need for Speed Underground 2,14,2004.0,3,Electronic Arts
699,Pro Evolution Soccer 2010,6,2009.0,1,Konami Digital Entertainment
700,Just Dance 2015,1,2014.0,6,Ubisoft
701,Yokai Watch Busters,10,2015.0,9,Level 5
702,Mario Bros.,2,1983.0,2,Nintendo
703,FIFA Soccer 09,7,2008.0,1,Electronic Arts
704,Star Wars: The Force Unleashed,6,2008.0,9,LucasArts
705,Borderlands 2,6,2012.0,7,Take-Two Interactive
706,TOCA Touring Car Championship,13,1997.0,3,Codemasters
707,Paper Mario: Sticker Star,10,2012.0,4,Nintendo
708,Sonic's Ultimate Genesis Collection,6,2009.0,6,Sega
709,Super Monkey Ball: Banana Blitz,1,2006.0,6,Sega
710,Kirby: Nightmare in Dream Land,9,2002.0,2,Nintendo
711,Wario Land 4,9,2001.0,2,Nintendo
712,Guitar Hero III: Legends of Rock,6,2007.0,6,Activision
713,Call of Duty 3,1,,7,Activision
714,Resident Evil 4,1,2007.0,9,Capcom
715,Minecraft,23,2014.0,6,Sony Computer Entertainment Europe
716,Onimusha 2: Samurai's Destiny,7,2002.0,11,Capcom
717,Cool Boarders 2,13,1997.0,1,UEP Systems
718,Paper Mario: The Thousand-Year Door,19,2004.0,4,Nintendo
719,Madden NFL 12,6,2011.0,1,Electronic Arts
720,Monster Hunter Tri,1,2009.0,4,Nintendo
721,Dissidia: Final Fantasy,17,2008.0,10,Square Enix
722,Sonic Advance,9,2001.0,2,Sega
723,Spyro: Season of Ice,9,2001.0,2,Vivendi Games
724,Teenage Mutant Ninja Turtles II: The Arcade Game,2,1990.0,9,Konami Digital Entertainment
725,LEGO Indiana Jones: The Original Adventures,4,2008.0,9,Activision
726,Dance Dance Revolution X2,7,2009.0,8,Konami Digital Entertainment
727,New Super Luigi U,20,2013.0,2,Nintendo
728,Prince of Persia: The Sands of Time,7,2003.0,9,Ubisoft
729,Scribblenauts,4,2009.0,5,Warner Bros. Interactive Entertainment
730,The Legend of Zelda: Link's Awakening DX,3,1998.0,11,Nintendo
731,Need for Speed: Hot Pursuit,5,2010.0,3,Electronic Arts
732,BioShock 2,5,2010.0,7,Take-Two Interactive
733,Assassin's Creed IV: Black Flag,18,2013.0,9,Ubisoft
734,Devil May Cry 3: Dante's Awakening Special Edition,7,2006.0,9,Capcom
735,Rock Band 2,5,2008.0,6,Electronic Arts
736,Frogger,16,1981.0,9,Parker Bros.
737,Guitar Hero II,5,2007.0,6,Activision
738,Wario Land 3,3,2000.0,2,Nintendo
739,Pro Yakyuu Family Stadium,2,1986.0,1,Namco Bandai Games
740,Sonic Unleashed,1,2008.0,2,Sega
741,High School Musical: Makin' the Cut!,4,2007.0,5,Disney Interactive Studios
742,Pro Evolution Soccer 2012,6,2011.0,9,Konami Digital Entertainment
743,Saints Row,5,2006.0,9,THQ
744,Star Wars: Knights of the Old Republic,14,2003.0,4,Activision
745,Kirby's Pinball Land,3,1992.0,6,Nintendo
746,Donkey Kong Country,3,2000.0,2,Nintendo
747,Hitman: Absolution,6,2012.0,9,Square Enix
748,Yu-Gi-Oh: Duel Monsters 4,3,2000.0,4,Konami Digital Entertainment
749,ATV Offroad Fury 2,7,2002.0,3,THQ
750,Forza Motorsport 5,18,2013.0,3,Microsoft Game Studios
751,Madden NFL 25,5,2013.0,1,Electronic Arts
752,Pokemon Ranger,4,2006.0,4,Nintendo
753,Mario & Luigi: Superstar Saga,9,2003.0,4,Nintendo
754,Final Fantasy XIII,5,2010.0,4,Square Enix
755,Star Wars: Rogue Squadron,12,1998.0,8,Nintendo
756,Tennis,2,1984.0,1,Nintendo
757,The Sims: House Party,15,2001.0,8,Electronic Arts
758,Your Shape featuring Jenny McCarthy,1,2009.0,1,Ubisoft
759,Syphon Filter 2,13,2000.0,7,Sony Computer Entertainment
760,Tom Clancy's Rainbow Six: Siege,11,2015.0,7,Ubisoft
761,Volleyball,2,1987.0,1,Nintendo
762,FIFA 15,18,2014.0,1,Electronic Arts
763,Call of Duty: Roads to Victory,17,2007.0,7,Activision
764,Super Mario RPG: Legend of the Seven Stars,8,1996.0,4,Nintendo
765,Mahjong,2,1983.0,6,Nintendo
766,R.C. Pro-Am,2,1988.0,3,Nintendo
767,SimCity 2000,15,1992.0,8,Maxis
768,Demon Attack,16,1981.0,7,Imagic
769,Dance Dance Revolution Extreme,7,2004.0,8,Konami Digital Entertainment
770,Tetris DS,4,2006.0,5,Nintendo
771,Final Fantasy Tactics Advance,9,2003.0,4,SquareSoft
772,Far Cry: Primal,11,2016.0,9,Ubisoft
773,Toy Story 3: The Video Game,4,2010.0,9,Disney Interactive Studios
774,Final Fantasy III,4,2006.0,4,Square Enix
775,Kirby's Epic Yarn,1,2010.0,2,Nintendo
776,Project Gotham Racing,14,2001.0,3,Microsoft Game Studios
777,Golf,3,1989.0,1,Nintendo
778,NBA 2K12,6,2011.0,1,Take-Two Interactive
779,Borderlands,6,2009.0,7,Take-Two Interactive
780,Tony Hawk's Pro Skater,12,2000.0,1,Activision
781,PES 2009: Pro Evolution Soccer,6,2008.0,1,Konami Digital Entertainment
782,Need for Speed: Hot Pursuit 2,7,2002.0,3,Electronic Arts
783,Mario Sports Mix,1,2010.0,1,Nintendo
784,Rock Band,1,,6,MTV Games
785,Dynasty Warriors 4,7,2003.0,9,Tecmo Koei
786,Mortal Kombat,5,2011.0,10,Warner Bros. Interactive Entertainment
787,Parasite Eve,13,1998.0,4,SquareSoft
788,Scooby-Doo! Night of 100 Frights,7,2002.0,2,THQ
789,Project Gotham Racing (JP weekly sales),14,2002.0,9,Microsoft Game Studios
790,Need for Speed: Most Wanted 5-1-0,17,2005.0,3,Electronic Arts
791,Portal 2,5,2011.0,7,Valve Software
792,Devil May Cry 3: Dante's Awakening,7,2005.0,9,Capcom
793,Derby Stallion,13,1997.0,1,ASCII Entertainment
794,Dead Rising,5,2006.0,9,Capcom
795,Finding Nemo,7,2003.0,9,THQ
796,NBA 2K11,5,2010.0,9,Take-Two Interactive
797,Wipeout: The Game,1,2009.0,6,Mindscape
798,The Sims 2: Pets,4,2006.0,8,Electronic Arts
799,Battlefield: Hardline,11,2015.0,7,Electronic Arts
800,Metal Gear Solid: Peace Walker,17,2010.0,9,Konami Digital Entertainment
801,World of Warcraft: Cataclysm,15,2010.0,4,Activision
802,Tetris Worlds,7,2002.0,5,THQ
803,Need For Speed: Undercover,6,2008.0,3,Electronic Arts
804,Dance Dance Revolution: Hottest Party,1,2007.0,8,Konami Digital Entertainment
805,Mario Party 5,19,2003.0,6,Nintendo
806,Ghostbusters: The Video Game (DS Version),6,2010.0,9,Take-Two Interactive
807,Sim Theme Park,15,1998.0,12,Electronic Arts
808,Warcraft: Orcs & Humans,15,1994.0,12,Activision
809,Skate 3,6,2010.0,1,Electronic Arts
810,Spec Ops: Airborne Commando,13,2002.0,7,Take-Two Interactive
811,Kingdom Hearts: Birth by Sleep,17,2010.0,4,Square Enix
812,UFC 2009 Undisputed,5,2009.0,10,THQ
813,Dark Souls,6,2011.0,4,Namco Bandai Games
814,Yu-Gi-Oh! The Eternal Duelist Soul,9,2001.0,12,Konami Digital Entertainment
815,Need for Speed: ProStreet,5,2007.0,3,Electronic Arts
816,The Sims 3,6,2010.0,8,Electronic Arts
817,Tom Clancy's Splinter Cell: Conviction,5,2010.0,9,Ubisoft
818,Pokemon Mystery Dungeon: Red/Blue Rescue Team,9,2005.0,4,Nintendo
819,The Incredibles,9,2004.0,9,THQ
820,R4: Ridge Racer Type 4,13,1998.0,3,Namco Bandai Games
821,SoulCalibur II,7,2003.0,10,Namco Bandai Games
822,Mario & Luigi: Dream Team,10,2013.0,4,Nintendo
823,Need for Speed: ProStreet,6,2007.0,3,Electronic Arts
824,Carnival Games,4,2008.0,6,Take-Two Interactive
825,NBA 2K14,6,2013.0,1,Take-Two Interactive
826,Pokémon Mystery Dungeon: Blue Rescue Team,4,2005.0,4,Nintendo
827,Sonic Mega Collection,19,2002.0,6,Infogrames
828,Diablo III,6,2013.0,4,Activision
829,NBA Jam,21,1992.0,1,Arena Entertainment
830,PGR4 - Project Gotham Racing 4,5,2007.0,3,Microsoft Game Studios
831,Kingdom Hearts 358/2 Days,4,2009.0,4,Square Enix
832,Dance Central 2,5,2011.0,6,Microsoft Game Studios
833,Rayman Raving Rabbids: TV Party,1,2008.0,6,Ubisoft
834,SOCOM: U.S. Navy SEALs: Combined Assault,7,2006.0,7,Sony Computer Entertainment
835,Peter Jackson's King Kong: The Official Game of the Movie,7,2005.0,9,Ubisoft
836,Donkey Kong Country,9,2003.0,2,Nintendo
837,Need for Speed: The Run,6,2011.0,9,Electronic Arts
838,Madden NFL 15,11,2014.0,1,Electronic Arts
839,1080°: TenEighty Snowboarding,12,1998.0,1,Nintendo
840,Just Dance 3,5,2011.0,6,Ubisoft
841,NBA Live 2004,7,2003.0,1,Electronic Arts
842,Dead Space,6,2008.0,9,Electronic Arts
843,Call of Duty 2,5,2005.0,7,Activision
844,Madden NFL 15,5,2014.0,1,Electronic Arts
845,Forza Horizon,5,2012.0,3,Microsoft Game Studios
846,TouchMaster,4,2007.0,5,Midway Games
847,Tom Clancy's The Division,18,2016.0,7,Ubisoft
848,LEGO Marvel Super Heroes,6,2013.0,9,Warner Bros. Interactive Entertainment
849,Fire Emblem: Awakening,10,2012.0,4,Nintendo
850,DriveClub,11,2014.0,3,Sony Computer Entertainment
851,Super Street Fighter II,8,1993.0,10,Nintendo
852,Mortal Kombat vs. DC Universe,6,2008.0,10,Midway Games
853,Tenchu: Stealth Assassins,13,1997.0,9,Activision
854,Tennis,3,1989.0,1,Nintendo
